idTweets,text,creationDate,creationTime,isRetweet,story,twitter_user,gender,hashtags,mentions,urls,pictures,followerCount,retweetCount
483978522432921600,@HermesBinner Sufrimos la explotación de los políticos que mo estan a la altura del país.,7/1/2014,14:20:46,0,@HermesBinner,@Crisbov,M,0,1,0,0,39,0
483978667836833792,@SebaGaita quizás llegaron juntos: @BoudouAmado y @SergioMassa ya que los tres eran de la UCD,7/1/2014,14:21:20,0,@SergioMassa,@Maxiferraro,M,0,3,0,0,2975,0
483978680738512897,.@danielscioli justificó el decreto que crea la #PolicíaComunal y negó acercamiento al Frente Renovador http://t.co/NbVB3D54V1,7/1/2014,14:21:24,0,@danielscioli,@IBonaerenses,U,1,1,1,0,1174,0
483978823667810304,@mauriciomacri y dos policias a 3 metros estaban muy ocupados con su cel como para ayudar!!!!!!!!!!!!!!,7/1/2014,14:21:58,0,@mauriciomacri,@norgus17,M,0,1,0,0,3,0
483978825748205568,@HermesBinner recuerdo sus declaraciones sobre Capriles dignas de un representante de la oligarquía sin contar con sus alianzas de derecha,7/1/2014,14:21:58,0,@HermesBinner,@GustaveSologne,M,0,1,0,0,7,0
483979005004365824,"@HermesBinner Retrocedimos en lo político, si los 80 eran transición ""hacia"" la democracia, ahora es ""desde"". Mis esperanzas q lo reviertan.",7/1/2014,14:22:41,0,@HermesBinner,@SergioFDoormann,U,0,1,0,0,916,0
483979026176811008,@mauriciomacri obvio que Si!!!,7/1/2014,14:22:46,0,@mauriciomacri,@travelssolo,U,0,1,0,0,9,0
483979048973266944,"@InsfranGustavo: 1.70 2,85 3,50 seguirá subiendo? @mauriciomacri existirá la posibilidad de ""bicicleta-moto"" #paraTodosYTodas #unPRocomoVos",7/1/2014,14:22:51,0,@mauriciomacri,@InsfranGustavo,M,2,2,0,0,516,0
483979141600280576,"Mientras @JulioCobos se pasea por #Malvinas, @PrensaTaiana dice que ""no comprende la importancia del tema"". Duro. http://t.co/QAiqhzLFLG",7/1/2014,14:23:13,0,@juliocobos,@CagnacciC,M,1,2,1,0,582,0
483979284856733696,"@HermesBinner contanos vos, que sos el defensor de Griesa.",7/1/2014,14:23:48,0,@HermesBinner,@estefasego,U,0,1,0,0,61,0
483979300413403136,@HermesBinner ¿No ve contradicción entre esto que afirma y la ausencia de FAUNEN en la comitiva que fue a Nueva York contra los buitres?,7/1/2014,14:23:51,0,@HermesBinner,@dgg74,M,0,1,0,0,31,0
483979302749609984,@gotytomat @HermesBinner Los que tienen que decir son los juristas: Una justicia presionada se transforma en INJUSTICIA,7/1/2014,14:23:52,0,@HermesBinner,@magdaval30,U,0,2,0,0,34,0
483979306155376641,"@HermesBinner La Educación es uno de los pilares para resolver el problema social. Como ciudadana , con todo respeto, le digo : EDUCACION.",7/1/2014,14:23:53,0,@HermesBinner,@cotobravo,F,0,1,0,0,192,0
483979374086340608,y sino que @adrianperezARG y @SergioMassa den cuenta de esta fotito en la tribuna de Tigre @SebaGaita http://t.co/FLvf5G8vTj,7/1/2014,14:24:09,0,@SergioMassa,@Maxiferraro,M,0,3,0,1,2975,2
483979434069082112,@HermesBinner Y entonces quién lo logró? En fin....,7/1/2014,14:24:23,0,@HermesBinner,@magdaval30,U,0,1,0,0,34,0
483979465245339648,"NOS DEJARON SIN @ElUltimoDiez 
#gestionangelici 
ANGELICI es @mauriciomacri 
NO OLVIDAR",7/1/2014,14:24:31,0,@mauriciomacri,@Boca_socios,U,1,2,0,0,1825,3
483979489425514496,#AHORA @GusdaPeretti cuenta sobre la firma por Decreto para la creación de la policía comunal por parte @danielscioli tras varias sesiones,7/1/2014,14:24:36,0,@danielscioli,@MPlatenses,U,1,2,0,0,776,0
483979550712672256,1) Con éxito cerró ayer  #plandepagos extraordinario que implementamos en marzo con @danielscioli denominado “Inclusión Tributaria”.,7/1/2014,14:24:51,0,@danielscioli,@ivanbudassi,M,1,1,0,0,6345,1
483979590042259456,@mauriciomacri bella ciudad siempre.. Un lugar para estar,7/1/2014,14:25:00,0,@mauriciomacri,@cauk71,F,0,1,0,0,30,0
483979757819002882,@psfazul juega fuerte con @hernanbertellys y @danielscioli .@PsFnacional @AARLIA Conduccion. http://t.co/DiYfvUrfWC,7/1/2014,14:25:40,0,@danielscioli,@Alejandrovieyra,M,0,5,0,1,1489,0
483979792673693696,"@francolaporta ""@danielscioli permanentemente apunta al diálogo, al consenso""",7/1/2014,14:25:49,0,@danielscioli,@UnoMasUnoTresok,U,0,2,0,0,651,0
483979896570802176,@SebaGaita no creo que @SergioMassa Mario Ischi y Luis Barrionuevo defiendan los mismos valores que siempre defendimos,7/1/2014,14:26:13,0,@SergioMassa,@Maxiferraro,M,0,2,0,0,2975,0
483979955563692032,"@magdaval30 @HermesBinner Pero los Socialistas no tenemos que presionar a nadie, no confundan presión con posición, con presencia.",7/1/2014,14:26:27,0,@HermesBinner,@gotytomat,U,0,2,0,0,8,0
483980046806552576,@CamporaPoMadero @JuaniVilela @danielscioli Avanti Morocha q el pueblo te AMA-sija,7/1/2014,14:26:49,0,@danielscioli,@JLPellegrini,M,0,3,0,0,379,0
483980210103394304,"@HermesBinner  Lo tuyo. .......suena a ""chachara"" vacía.....no va de acuerdo a tus acciones.....",7/1/2014,14:27:28,0,@HermesBinner,@voxarron,M,0,1,0,0,879,0
483980543458291712,@mauriciomacri el barrio de balvanera esta muy abandonado!!!!!!!!!!!,7/1/2014,14:28:48,0,@mauriciomacri,@norgus17,M,0,1,0,0,3,0
483980638295699456,"@gotytomat @HermesBinner No se que tiene q ver Campagnoli con Binner, Pero en primer caso hubo renuncia por amenazas, y así no se construye",7/1/2014,14:29:10,0,@HermesBinner,@magdaval30,U,0,2,0,0,34,0
483980753399975936,.@danielscioli : “El intendente será quien proponga la designación del responsable de la Fuerza” http://t.co/svIPVUPeWy,7/1/2014,14:29:38,0,@danielscioli,@banoticias,U,0,1,1,0,31462,0
483980880063791104,"y esta fotito de @SergioMassa con el gran intendente de la transparencia, el intendente de Merlo, Raúl Othacehe http://t.co/M94nE9OMvV",7/1/2014,14:30:08,0,@SergioMassa,@Maxiferraro,M,0,1,0,1,2975,1
483980896425365504,"""@MauricioMacri hace tres años que está procesado"", recordó el diputado kirchnerista Carlos Kunkel http://t.co/tzlEiLEKCu",7/1/2014,14:30:12,0,@mauriciomacri,@SeccionPolitica,U,0,1,1,0,20195,0
483981222843260928,"@magdaval30 @HermesBinner Dejalo ahí, en algún momento lo trataremos de otra forma.  Yo por lo menos sigo en la construcción, desde el LLANO",7/1/2014,14:31:30,0,@HermesBinner,@gotytomat,U,0,2,0,0,8,0
483981261883850752,@martinadicenso @SergioMassa @MalenaMassa si massa es presidente emigro a Uruguay,7/1/2014,14:31:39,0,@SergioMassa,@juanperon,M,0,3,0,0,1084,0
483981617938321409,"@HermesBinner Te echaron del socialismo, ¿no?, la pelea x la igualdad social es la bandera se enarbola + alto y da fuerza para todo lo demas",7/1/2014,14:33:04,0,@HermesBinner,@halarconugo1,M,0,1,0,0,7,0
483981662104338433,Viajar a Malvinas para hacer campaña es hacer política (con minúscula) @juliocobos,7/1/2014,14:33:14,0,@juliocobos,@alan_ferraro,M,0,1,0,0,685,0
483981687609913344,Gracias Cleto @juliocobos por demostrar una vez más que sos impresentable y presindible para la política.,7/1/2014,14:33:20,0,@juliocobos,@FabianMedinas,M,0,1,0,0,20,0
483981703137230848,@SergioMassa  Rt x favor http://t.co/nVRdgmZEeN,7/1/2014,14:33:24,0,@SergioMassa,@dondocas1965,U,0,1,1,0,41,0
483981811920691200,"@HermesBinner se volvió anticapitalista o es un sincericida? ""la especulación financiera y la corrupción son arma de destrucción masiva""",7/1/2014,14:33:50,0,@HermesBinner,@facundoesco,M,0,1,0,0,116,0
483981899803922432,@mauriciomacri aya voy.,7/1/2014,14:34:11,0,@mauriciomacri,@RUSITOX22,U,0,1,0,0,85,0
483982025108766720,@HermesBinner que grosso..  Ustd..  Siempre hablando lo que la gente quiere escuchar???  Jajajaja..  Eso no se logra en 10 años...,7/1/2014,14:34:41,0,@HermesBinner,@Yagui_LeoMena,U,0,1,0,0,41,0
483982072592470016,@danielscioli “El intendente será quien proponga la designación del responsable de la Fuerza” http://t.co/slX9B5WP3b http://t.co/0MPpf4L5Yv,7/1/2014,14:34:52,0,@danielscioli,@rominaoca,F,0,1,1,1,2176,0
483982198492889088,@HermesBinner se avanzo muchisimo..  Para ustd.  Sepa que ya el pueblo a cambiado..  Y entiende cada dia un poquito mas..,7/1/2014,14:35:22,0,@HermesBinner,@Yagui_LeoMena,U,0,1,0,0,41,0
483982321037881345,"@HermesBinner  bien Hermes  una bien... lo sabias, viste te dije ""hace el ejercicio con manzanas y no con naranjas que te sale""",7/1/2014,14:35:51,0,@HermesBinner,@exequiel300,U,0,1,0,0,68,0
483982391258935296,@danielscioli: “El intendente será quien proponga la designación del responsable de la Fuerza” http://t.co/jSkKipOtdS http://t.co/3R87wbOk9Y,7/1/2014,14:36:08,0,@danielscioli,@ZNVISION,F,0,1,1,1,4433,0
483982457629593601,"@HermesBinner que se supone?  Que hay que entregar todo a los ""desarrollados""  para tener crecimiento..  Dejense de joder..",7/1/2014,14:36:24,0,@HermesBinner,@Yagui_LeoMena,U,0,1,0,0,41,0
483982716300718080,"Para un funcionario de @danielscioli , sería ""perjudicial"" que @BoudouAmado vuelva al Senado http://t.co/mKNxLHiwfD",7/1/2014,14:37:26,0,@danielscioli,@facundochavesro,M,0,2,1,0,2202,0
483982805521555456,"""@danielscioli firmó el certificado de defunción de la Policía Municipal""",7/1/2014,14:37:47,0,@danielscioli,@Ramir_Gutierrez,M,0,1,0,0,1032,4
483982858382745600,"@Gatosylvestre @lanotadigital No veo nada irresponsable el viaje de @juliocobos a Malvinas, además lo hizo como ciudadano, no como politico.",7/1/2014,14:38:00,0,@juliocobos,@EmiliaDV,F,0,3,0,0,1643,0
483982887789015040,@HermesBinner  lástima que tus amigos no piensen los mismo y dudo que vos también .... sobre la renta financiera y la especulación,7/1/2014,14:38:07,0,@HermesBinner,@exequiel300,U,0,1,0,0,68,0
483982947327164416,@OSVALDO_ARG yo estoy convencido que el sorete hijo de puta de @Luis_Delia deberia ahorcarse en una plaza publica y tambien @elisacarrio,7/1/2014,14:38:21,0,@elisacarrio,@melli_ranelagh,U,0,3,0,0,456,0
483983052918751232,En q mentí @SebaGaita? fue tesorero de Tigre @BoudouAmado con @SergioMassa? Fue o no su protegido en el ANSES? Cuál es su relación con Brito,7/1/2014,14:38:46,0,@SergioMassa,@Maxiferraro,M,0,3,0,0,2975,0
483983076939534336,@HermesBinner jajajajajaja..  Que ironia..  No tiene sentido que estes del lado de los especuladores entonces.,7/1/2014,14:38:52,0,@HermesBinner,@Yagui_LeoMena,U,0,1,0,0,41,0
483983087911833600,@mauriciomacri sólo si me llevan a la Bombonera,7/1/2014,14:38:54,0,@mauriciomacri,@el_cha_,U,0,1,0,0,349,0
483983329927393280,"X decreto tenemos policía comunal ,otro  acto antidemocrático de parte d @danielscioli ,en #MarDelPlata se voto mediante plebiscito q NO",7/1/2014,14:39:52,0,@danielscioli,@marisacarre,F,1,1,0,0,1571,0
483983442087268352,"@HermesBinner Es q ese es tu verdadero problema, careces de lógica, decis una cosa y haces la opuesta. Rechazaste todo proyecto del gobierno",7/1/2014,14:40:19,0,@HermesBinner,@halarconugo1,M,0,1,0,0,7,0
483983460114395136,"@mauriciomacri no, gracias.",7/1/2014,14:40:23,0,@mauriciomacri,@GaunaDa,M,0,1,0,0,172,0
483983509087076352,@danielscioli Ayudemos a la Escuela N° 68 de Villa Albertina. Apelamos a tu SOLIDARIDAD!!! GRACIAS!! http://t.co/bledNFgL4o,7/1/2014,14:40:35,0,@danielscioli,@ONGAyudaAayudar,U,0,1,0,1,6987,0
483983531949830144,#FLORESTOLHUIN #19640 sin fecha de vencimiento @fedesciurano firmara cc @SergioMassa @RubenSciutto @oscarrubinos #TDF http://t.co/HIZGLhkhqn,7/1/2014,14:40:40,0,@SergioMassa,@floresoscarraul,U,3,4,0,1,226,0
483984046620688384,@EmiliaDV @Gatosylvestre @lanotadigital @juliocobos Me estas jodiendo? Jamás puede decir semejante mentira. Tiene que cuidar sus formas.,7/1/2014,14:42:43,0,@juliocobos,@JHD_1952,M,0,4,0,0,31,0
483984263721664512,@mauriciomacri yo siiii! :),7/1/2014,14:43:35,0,@mauriciomacri,@alelita129,U,0,1,0,0,47,0
483984374526787584,"RT @alex_ter: @SergioMassa @MalenaMassa hay intendentes q contrataron delincuencia, barras, etc. como venia el proy era inviable y sin Gtias",7/1/2014,14:44:01,0,@SergioMassa,@MarcelaStuart,U,0,3,0,0,325,0
483984522955223040,Todo al revés en este país todo al revés!!! @mauriciomacri @CFKArgentina la puta madre!!!,7/1/2014,14:44:36,0,@mauriciomacri,@maxi770,U,0,2,0,0,231,0
483984604345671681,"@laura_ayude ya lo sabe, no t preocupes @elisacarrio",7/1/2014,14:44:56,0,@elisacarrio,@DoYouLoveMe666,U,0,2,0,0,6495,0
483984709509459969,#Fondosbuitre: @danielscioli confía en una solución que va a ser “muy buena para la Argentina”. http://t.co/ai1GOo7TLb,7/1/2014,14:45:21,0,@danielscioli,@Cronistacom,U,1,1,1,0,73139,0
483984900388028417,#JulioConJDe de @juliocobos #Presidente2015,7/1/2014,14:46:06,0,@juliocobos,@NahuelSienra,M,2,1,0,0,867,0
483984965563322368,".@danielscioli dijo que quiere finalizar su mandato ""con el mayor cambio y renovación en la policía"" http://t.co/9n1pGNmVdu",7/1/2014,14:46:22,0,@danielscioli,@InfoPlatensetw,U,0,1,1,0,14140,0
483985042239414272,Qué pasó con diálogo @danielscioli ? Se te escapó el consenso.,7/1/2014,14:46:40,0,@danielscioli,@paty_mayonnaise,U,0,1,0,0,302,0
483985125190152192,@juliocobos alto traidor y encima haciendo politiqueria partidaria con otro traidor carapintada! como se nota la traición!!!,7/1/2014,14:47:00,0,@juliocobos,@marcoshuck1984,M,0,1,0,0,30,0
483985125193969664,RT @Lauchideprensa: @AARLIA y @goyenecheaM supervisan obras Dr acceso al Puerto #LaPlata #gestion @danielscioli http://t.co/TBza3ywSLn,7/1/2014,14:47:00,0,@danielscioli,@MinInfraBA,U,2,4,0,1,3694,1
483985336138485761,@Lauchideprensa: @AARLIA y @goyenecheaM supervisan obra Rotonda #Berisso #acceso a PuertoLP @danielscioli @VialidadBA http://t.co/TSUH7EZrmn,7/1/2014,14:47:50,0,@danielscioli,@MinInfraBA,U,2,5,0,1,3694,0
483985604171268096,RT @Lauchideprensa: @AARLIA y @goyenecheaM visitan Terminal de Contenedores en @Puertolaplata #gestion @danielscioli http://t.co/gvoTSDJjX6,7/1/2014,14:48:54,0,@danielscioli,@MinInfraBA,U,1,5,0,1,3694,0
483985855082934272,@NahuelSienra @juliocobos che basta de K...o me parecio a mi fue vice de este regimen?,7/1/2014,14:49:54,0,@juliocobos,@dcayuman,U,0,2,0,0,1324,0
483985861873500160,"@HermesBinner Es exactamente así Hermes. Tenemos democracia de medios, falta la democracia sustantiva. Saludos.",7/1/2014,14:49:56,0,@HermesBinner,@Luchoblanco12,M,0,1,0,0,227,0
483985872950689792,"@HermesBinner enserio crees eso? De las cosas q padesemos esa estara en el lugar 50, suena a cero autocritica dirigencial!",7/1/2014,14:49:58,0,@HermesBinner,@tkachukr,M,0,1,0,0,340,0
483986169185574912,"Amor, està mal posta @fanateo @dan29mann 
Un mèdico psiquiatra x acà x fa @elisacarrio",7/1/2014,14:51:09,0,@elisacarrio,@DoYouLoveMe666,U,0,3,0,0,6495,1
483986221493153792,@mauriciomacri  explica papanatas el negociado con las bicicletas en la ciudad!!!!,7/1/2014,14:51:21,0,@mauriciomacri,@marcoshuck1984,M,0,1,0,0,30,0
483986362828591104,@CFKArgentina 20% de aumento en colectivos en un solo día. Al final @mauriciomacri resultó un pionero... Admitanlo !!,7/1/2014,14:51:55,0,@mauriciomacri,@G_puertas,M,0,2,0,0,22,0
483986529623506944,Alguien que le avise a Cleto @juliocobos que las Malvinas SON ARGENTINAS. y así querés ser presidente? por favor.......,7/1/2014,14:52:35,0,@juliocobos,@FabianMedinas,M,0,1,0,0,20,0
483986592278007808,@fantinofantino @mauriciomacri @CFKArgentina vicepresidente debería renunciar es una vergüenza para el país que ese procesado,7/1/2014,14:52:50,0,@mauriciomacri,@pablokiraly,M,0,3,0,0,147,0
483987226305777664,"Ojo q en cualquier momento se aparece asi eh 
(con todo respeto) @fanateo @dan29mann 
@elisacarrio http://t.co/xIsYvC2cSi",7/1/2014,14:55:21,0,@elisacarrio,@DoYouLoveMe666,U,0,3,0,1,6495,0
483987305854947328,"La selfie de @pigualitario con @elisacarrio luego de que presentara su libro ""Humanismo y Libertad"" en Belgrano. http://t.co/asKBG99gRX",7/1/2014,14:55:40,0,@elisacarrio,@felipeajuria,M,0,2,0,1,513,0
483987507093442560,"@SergioMassa 
Si...y tambien a Machi.no?
#escuchasilegales",7/1/2014,14:56:28,0,@SergioMassa,@tirofijo1980,U,1,1,0,0,11,0
483987507093442561,"@HermesBinner usted es un producto de la especulación, no financiera, sino mediática y política. Ojo! No muerda la mano que le da de comer",7/1/2014,14:58:50,0,@HermesBinner,@jpdarioli,M,0,1,0,0,360,0
483988438077964289,@lucascrear homenaje a 40 años del fallecimiento de JD Peron hcd mardel. @massamdpbatan @SergioMassa . http://t.co/oeOwVEYEs4,7/1/2014,15:00:10,0,@SergioMassa,@msusypalacios,F,0,3,0,1,9,1
483988439709528064,@Lanataenel13 Y por qué no hablas del aumento del ABL que volvió a imponer @mauriciomacri y que supera ampliamente el 150% No hablas x cagon,7/1/2014,15:00:10,0,@mauriciomacri,@Alejandr0Jaime,M,0,2,0,0,24,0
483988442871644160,El Bloque de @SergioMassa llama a un gran acuerdo de sectores para avanzar en el juicio político. http://t.co/GVytnzB0pP @eli16_3 @TPerez68,7/1/2014,15:00:11,0,@SergioMassa,@MassAvellaneda,U,0,3,1,0,1328,0
483988447820906497,"@danielscioli firmó la resolución sobre Policía Local.Dependerá de la Bonaerense, aunque será coordinada operativamente por los intendentes.",7/1/2014,15:00:12,0,@danielscioli,@Arg_Visible,U,0,1,0,0,648,0
483989102371815424,@mauriciomacri para que disponen el 0800-222-2224 para denuncias laborales si nadie atiende! Que controversia no?,7/1/2014,15:02:48,0,@mauriciomacri,@solmatilla,F,0,1,0,0,37,0
483989207279738881,Grupos de riesgo #Vacunarse contra la #Gripe- Recomendaciones @MSaludPBA @ACollia @danielscioli @DPMPreventiva #Salud http://t.co/rcSRZlmLKs,7/1/2014,15:03:13,0,@danielscioli,@waldoascua,M,3,4,1,0,289,0
483989441632272384,"@IgnacioMGuerra Señor, aca para echar a DAP se hicieron y dijeron cosas q hasta a la misma @elisacarrio le provocarian pudor.",7/1/2014,15:04:09,0,@elisacarrio,@graciasramon,U,0,2,0,0,542,0
483989614857027584,@elisacarrio @rolandogargini Habría que agregar: no dejar que te roben y no dejar que te maten.,7/1/2014,15:04:50,0,@elisacarrio,@SergioOtano,M,0,2,0,0,2801,0
483989661904556033,Mirá vos... leo que #CobosTRAIDOR tiene cuenta de Tw: @juliocobos. Lo sigo así lee que la sangre de Malvinas no se negocia.,7/1/2014,15:05:02,0,@juliocobos,@mabaires,F,1,1,0,0,5205,0
483989689020731394,@mauriciomacri Denuncio a la empresa Sprayette x maltrato laboral y corruptos! Quien cubre a esta empresa que hacen lo que quieren!,7/1/2014,15:05:08,0,@mauriciomacri,@solmatilla,F,0,1,0,0,37,0
483989982680731648,"Esta buena la maqueta, buen homenaje para el Pocho e Yrigoyen. Ojalá @mauriciomacri lo lleve a cabo.",7/1/2014,15:06:18,0,@mauriciomacri,@OLASMARTIN,M,0,1,0,0,11920,0
483990034039984128,Ojo que @mauriciomacri va a querer agregar la imagen espectacular de Videla,7/1/2014,15:06:30,0,@mauriciomacri,@Rico_Tipo,U,0,1,0,0,970,0
483990047197503488,@Gatosylvestre @juliocobos Viaje Julio Cobos a Malvinas es gesto político muy importante para colocar tema soberanía en agenda. Lo apoyo.,7/1/2014,15:06:34,0,@juliocobos,@mariocafiero,M,0,2,0,0,1150,0
483990071344132097,@mauriciomacri pedirá también la imagen de griesa en el obelisco.,7/1/2014,15:06:39,0,@mauriciomacri,@faviok,U,0,1,0,0,232,0
483990152738775040,@mauriciomacri sería posible un decreto que impida el avance de homenajes pedorros de la Nación sobre la urbanística porteña? Gracias!,7/1/2014,15:06:59,0,@mauriciomacri,@juancristonomo,M,0,1,0,0,4012,0
483990170484899840,"“@OLASMARTIN: Esta buena la maqueta, buen homenaje para el Pocho e Yrigoyen. Ojalá @mauriciomacri lo lleve a cabo.” // Horribles !",7/1/2014,15:07:03,0,@mauriciomacri,@CCC_Arg,U,0,2,0,0,11419,0
483990499305742336,@mauriciomacri Si !!,7/1/2014,15:08:21,0,@mauriciomacri,@ludwigkunsf,M,0,1,0,0,4,0
483990536152686592,@CCC_Arg @OLASMARTIN @mauriciomacri Si Rómulo y Remo fuesen argentinos que partido político se lo adjudicaría?,7/1/2014,15:08:30,0,@mauriciomacri,@alsoc47,M,0,3,0,0,360,1
483990725257072640,@CinAGCH @SergioMassa Sí @GracielaCamano  es elegida mejor diputada c/  año Es estudiosa y trabajadora y fue una MinistroDeTrabajo ejemplar,7/1/2014,15:09:15,0,@SergioMassa,@marinapjbsas,U,0,3,0,0,1713,0
483990773084733442,"@mauriciomacri invitameeeee Mauricio, desde Corralito, Cba.",7/1/2014,15:09:27,0,@mauriciomacri,@serber1961,M,0,1,0,0,6,0
483990810695049216,VACUNATE!!! ACERCATE A UN HTAL PUBLICO O CENTRO D SALUD + CERCANO A TU DOMICILIO @ACollia @danielscioli @DrQuadrelli http://t.co/3YjPSGnAwn,7/1/2014,15:09:36,0,@danielscioli,@VaninaVeron,U,0,3,1,0,756,2
483990959731249152,#VivaPeron 1 de Julio @JesusCariglino @SergioMassa @martinlargo http://t.co/DgwK4eRDB9,7/1/2014,15:10:11,0,@SergioMassa,@valelabourdette,U,1,3,0,1,443,0
483990987619201024,"@juancristonomo @mauriciomacri Encima son un asco las "" esculturas"" ?",7/1/2014,15:10:18,0,@mauriciomacri,@CCC_Arg,U,0,2,0,0,11419,1
483991209669849088,@CCC_Arg @mauriciomacri Acabo de ver lo que se viene alrededor del Obelisco y dan ganas de ser demoledor o de exiliarse. Algo de eso.,7/1/2014,15:11:11,0,@mauriciomacri,@juancristonomo,M,0,2,0,0,4012,2
483991254792142850,"@marinapjbsas @SergioMassa @GracielaCamano No recordemos su paso x el Min de Trab,ni la cachetada a Kunkel,ni los escándalos en el Congreso",7/1/2014,15:11:21,0,@SergioMassa,@CinAGCH,U,0,3,0,0,477,0
483991380239601664,Mirá @mauriciomacri si le llegás a aprobar a la monto el proyecto para poner a Perón en el Obelisco te mato a la nena.,7/1/2014,15:11:51,0,@mauriciomacri,@drapignata,U,0,1,0,0,174186,39
483991602822930432,"@juancristonomo @mauriciomacri así es, no queremos más de esas ""asquerosidades"" en nuestra ciudad !!!",7/1/2014,15:12:44,0,@mauriciomacri,@anvigen,U,0,2,0,0,730,0
483991635895009280,.@Ramir_Gutierrez y @ValeriaArata rechazaron el decreto de Policía Comunal firmado por @danielscioli http://t.co/U4oxesmv7x,7/1/2014,15:12:52,0,@danielscioli,@InfoPlatensetw,U,0,3,1,0,14140,0
483991660532350976,@Nestorgrindetti @mauriciomacri Art 118 Ley 70 - La Cuenta de Inversión será remitida... antes del 4º mes de las sesiones. Donde esta?,7/1/2014,15:12:58,0,@mauriciomacri,@locoillescas,M,0,2,0,0,145,0
483991764492374016,Celebro la decisión de @danielscioli y del Ministro Granados de crear las Policías Locales.,7/1/2014,15:13:23,0,@danielscioli,@minsaurralde,M,0,1,0,0,372108,3
483991771090026496,"@mauriciomacri  Se puede declarar a la CABA ""territorio libre de inservibles homenajes populistas""? CFK nos va a asfixiar antes de irse.",7/1/2014,15:13:25,0,@mauriciomacri,@juancristonomo,M,0,1,0,0,4012,1
483991774676140032,"""@DanielScioli firmó el certificado defunción de la Policía Municipal"" dijo @Ramir_Gutierrez http://t.co/U4oxesmv7x",7/1/2014,15:13:25,0,@danielscioli,@InfoPlatensetw,U,0,2,1,0,14140,0
483991795425366016,"Ni con los trapitos, ni con los de Lugano, ni con lo de Colón @mauriciomacri se animó a nada. Menos se va a animar ahora, con su ungidora...",7/1/2014,15:13:30,0,@mauriciomacri,@mgp62,U,0,1,0,0,253,0
483991864782356480,@drapignata @mauriciomacri Si alguien pone un monumento a Peron en el obelisco este pais merece ser ejecutado uno x uno,7/1/2014,15:13:47,0,@mauriciomacri,@Juampigilsola,F,0,2,0,0,205,0
483992005551591424,Tombesi junto con Arlía supervisan obra Rotonda #Berisso #acceso a PuertoLP @danielscioli @eldialp @diariohoynet http://t.co/vAePXqRRBG,7/1/2014,15:14:20,0,@danielscioli,@VialidadBA,U,2,3,0,1,6835,0
483992078805131264,No me gusta ni un poco lo q van a poner en el obelisco..... @mauriciomacri  no lo apruebes ....,7/1/2014,15:14:38,0,@mauriciomacri,@leandro_onorato,M,0,1,0,0,238,0
483992195096403968,"@alsoc47 @CCC_Arg @mauriciomacri A no se,  preguntale a la loba que los amamantó, sino a il Cavallieri Berlusconi.",7/1/2014,15:15:06,0,@mauriciomacri,@OLASMARTIN,M,0,3,0,0,11920,0
483992200917688320,El Bloque de @SergioMassa llama a un gran acuerdo de sectores para avanzar en el juicio político. http://t.co/WvcnzpJupa @eli16_3 @TPerez68,7/1/2014,15:15:07,0,@SergioMassa,@ANizmih,M,0,3,1,0,449,0
483992269557866496,@SergioMassa ya les queda poco...,7/1/2014,15:15:23,0,@SergioMassa,@guidobrunorusci,U,0,1,0,0,9,0
483992413263110144,Por qué razón @juliocobos viajó a Malvinas a sellarse el pasaporte como Turista en su propia tierra en litigio de soberanía???,7/1/2014,15:15:58,0,@juliocobos,@mabaires,F,0,1,0,0,5205,1
483992571094765569,Di Sabatino celebró la decisión de @danielscioli para la creacion de la Policía Comunal,7/1/2014,15:16:35,0,@danielscioli,@PrensaMsv,M,0,1,0,0,166,0
483992597565046784,Por qué razón @juliocobos viajó a las islas con un ex militar que se levantó en armas contra el Dr. Alfonsín en 1987???,7/1/2014,15:16:42,0,@juliocobos,@mabaires,F,0,1,0,0,5205,2
483992644326932483,@danielscioli @AARLIA @sbatakis @ignaciocrotto @albertoperezOk @ACollia @cesargazzo #A40AñosDeLaMuerteDePeron #VamosArgentina,7/1/2014,15:16:53,0,@danielscioli,@vascaArisnavarr,F,2,7,0,0,3818,0
483992847834554368,@danielscioli @AARLIA @emaurizzio @rominaoca @Lauchideprensa @enzothebest10 #PeronViveEnElPueblo #VamosArgentina,7/1/2014,15:17:41,0,@danielscioli,@vascaArisnavarr,F,2,6,0,0,3818,0
483992988801314816,Lo que creó @DanielScioli no es la Policía Comunal que votó la gente en 2013. Se limitó a crear una oficina más dentro de la Bonaerense,7/1/2014,15:18:15,0,@danielscioli,@delatorrej,M,0,1,0,0,14864,3
483993208314417152,"@drapignata @mauriciomacri “Mamá si robo, ¿iré al infierno? No hijo, irás al gobierno”",7/1/2014,15:19:07,0,@mauriciomacri,@Changotime_007,U,0,2,0,0,19,0
483993250593013760,Deme esperanza @mauriciomacri Decrete ya! No a ese delirio fascista en el Obelisco!,7/1/2014,15:19:17,0,@mauriciomacri,@juancristonomo,M,0,1,0,0,4012,3
483993464238247937,"@juliocobos SIEMPRE RADICAL INGENIERO, HASTA LAS CENIZAS",7/1/2014,15:20:08,0,@juliocobos,@JUANCHISER,M,0,1,0,0,18,0
483993500996739072,"@juancristonomo @mauriciomacri de acuerdo, hay que demoler el obelisco, YA",7/1/2014,15:20:17,0,@mauriciomacri,@REVRAH,M,0,2,0,0,2012,0
